"Index","V_k","V_eurobn","V_s","V_a","V_pi","V_immvb","V_gd","V_ngs","V_op","V_ps","V_gu","V_telecm","V_e","V_m","V_bric","V_dr","V_dm","V_PlcdPb","V_Ksntsk","R_stock","R_bonds","R_mix","R_funds","R_custom","R_sourcs","R_telecm","R_energt","R_mmvb","R_corpor","R_asia","R_brik","R_gold","R_treasr","R_active","R_evrob"
Oct 2014,0.00109319486198411,0.0940594059405941,0.0193409742120343,0.0383586083853702,0.0175879396984924,0.0421462002848938,0.0623940318752119,0.0447906523855892,-0.0063795853269536,0.0521114106019767,0.00991080277502476,0.0343915343915344,-0.0167130919220055,0.0672645739910314,0.0849975243439509,0.00279267578716458,0.0471437823834198,0.000267215768874118,0.0431656370213178,0.0189701329236212,-0.00512915643078604,0.0106570925458991,0.11840067353031,0.0529289539403395,0.0538646941489362,0.00346759574545086,-0.0174198868899424,0.0453876478318003,0.0598760896697543,0.0970681883538269,0.0698167116747717,0.0574507127210389,-0.00473017999630165,0.0861500079827509,0.100617132132211
Nov 2014,-0.00300300300300294,0.0346907993966818,0.0260014054813773,0.0584192439862543,0.0703703703703704,0.0397004476651261,0.0769230769230771,0.0223671947809878,-0.00160513643659721,0.0324508966695132,0.0353287536800786,0.0298380221653878,-0.0169971671388101,0.149159663865546,0.0710374201399453,0.000295266343663059,0.113805750901478,0.0190458231189892,0.0746274973407781,0.0504804452171372,-0.0193812926704597,0.0306506807017786,0.124316126583196,0.0363207958266412,0.0883221215395251,0.0146410020185064,-0.0214200477326969,0.0344420142293285,0.0380003572088068,0.0548858574390443,0.125359107713761,0.0865024810379529,-0.00963765670941996,0.0989602936864102,0.094657441870232
Dec 2014,-0.0520262869660462,0.0597667638483963,-0.0623287671232877,-0.0933441558441559,-0.0749711649365629,-0.0865559516563776,0.0512744516893893,-0.0300820419325433,-0.0610932475884245,-0.10752688172043,-0.0625592417061611,-0.0860927152317882,-0.0778097982708934,0.0383912248628884,0.0445959380769778,-0.0019723336598193,0.161878953126128,-0.106834443622008,-0.0207757359987608,-0.127166834940772,-0.0560977672581175,-0.0924296024876641,0.154872018472975,-0.090392307037699,-0.0120426440193785,-0.0962765098068782,-0.0584801739731317,-0.0932193270997621,-0.00233017976505734,0.0270789938709264,0.10222727043964,0.185241636345148,-0.000922969643767368,0.0664776980050206,0.159511804924661
Jan 2015,-0.000866551126516346,0.177441540577717,0.0956902848794741,0.224709042076992,0.177057356608479,0.186991219853943,0.211446292641669,0.172932330827068,0.00970319634703198,0.0620945319740502,0.11324570273003,0.13768115942029,-0.0375,0.299295774647887,0.205302515295717,0.0102441385244139,0.2518185728624,0.092109806629834,0.192321510923306,0.228145820771312,0.00537741004816916,0.13459726758304,0.176939240558237,0.150571021013749,0.258665934284452,0.0741558249626955,-0.059500578513824,0.181925281998695,0.263004504623012,0.207999003112359,0.194297513959817,0.310937245009768,-0.00799642162789349,0.16870333256478,0.256553543680198
Feb 2015,0.0583983810349811,-0.0140186915887852,0.0553333333333332,0.057748538011696,0.027542372881356,0.0653378198486603,-0.0244356527810099,0.0448717948717947,0.0576596947427925,0.104712041884817,0.0853769300635785,0.0939490445859872,0.175324675324675,-0.0271002710027101,-0.0205301748448957,0.0133673116333537,-0.00242060492215113,0.112054383052723,0.0122781334538657,0.0388126348506259,0.0256857735566172,-0.0298267844567723,-0.0675569289585348,0.0112192196099103,0.021361774260072,0.018395275967974,0.197960944887673,0.0698977896657831,-0.012292131970884,-0.0580013778109696,-0.0668081684310443,-0.163454089802294,0.0202673804908493,-0.0194969269292056,-0.132091820663326
Mar 2015,0.00819448238186271,0.0260663507109005,-0.0176879343019583,-0.0525224602626123,-0.0247422680412369,-0.0809892869401839,-0.0512881679389313,-0.0291411042944785,0.0154997327632282,0.0165876777251184,-0.0510460251046024,-0.0451237263464338,-0.0138121546961326,-0.0487465181058495,-0.0529770816538062,0.0129217798963894,-0.178985318657094,-0.0183813599078799,-0.0181427203639651,-0.0706042037936675,0.0100313116442219,-0.0291871680011248,-0.0566795463806608,-0.0534994139499773,-0.0279498400249012,-0.0561958853529417,-0.0436140414068997,-0.083904284738803,-0.0329721572615606,-0.0818851489510762,-0.0478862872852311,-0.0572373909117114,0.012301824839237,-0.0557087635918007,-0.0393332203677031
Apr 2015,0.0566242210782986,-0.0669745958429562,0.0353697749196142,0.0364697301239971,0.029598308668076,0.0384804403381169,-0.0432486799094797,0.00710900473933651,0.05,0.0458430458430459,0.0493827160493827,-0.0137195121951219,0.134453781512605,-0.0849194729136165,-0.0048644047184726,0.0109743370346602,-0.125001165403369,0.0257639391745113,0.0207993013353365,0.07354657790582,0.0369140395009875,-0.0352214219254746,-0.11005319949966,0.0439269822612951,0.0182757424296178,-0.0232458003564732,0.124793159954966,0.0440769077561598,-0.050796858605758,-0.0166145282959647,-0.102120682683997,-0.118557463519879,0.0143568135429697,-0.0569628959699818,-0.129162433296487
May 2015,0.0364102564102564,0.0495049504950495,-0.0149068322981367,-0.047149894440535,-0.0246406570841889,-0.0130077453346584,-0.00341655716162936,-0.0250980392156863,0.0210526315789474,-0.0274888558692423,-0.0134453781512606,0.00386398763523954,0,0.0304,-0.0334840523035561,0.00665546735743328,0.0266751197370314,0.0284911547529967,-0.0196285731383775,-0.00374105535440694,0.0262165497008235,-0.00309096822539467,0.0258030105942528,-0.0579976141100689,7.62152652131753e-05,-0.0166027085768448,-0.0116479539496183,-0.014461281148116,0.0183855815378331,-0.0406237476637834,0.00200121461002345,0.00910111405249259,0.00768745632127099,-0.0023836200608941,-0.0636260309583456
Jun 2015,0.0108857001484413,0.0530660377358489,-0.00693568726355609,-0.0228951255539143,-0.0368421052631579,-0.00676699420154581,0.00870253164556956,-0.0241351568785196,0.00490918016691211,-0.0427807486631017,-0.0281090289608177,0.00153964588144717,-0.0222222222222221,0.012422360248447,0.000126438234922199,0.00600000000000001,0.011104768823621,-0.00605378395815903,-0.0234398844283474,-0.0192490186139174,0.0114044633939085,0.0161982775773748,0.0312982535939577,-0.0549976267841044,-0.00671731927151453,-0.00508124829493362,-0.0296612918339544,-0.00590947216535975,-0.0114859546477757,0.0160063167653786,0.0106474300458403,0.0386903645233876,0.00646503602963566,0.0141909150019757,0.084693741089052
Jul 2015,0.0168869309838473,0.0750279955207167,0.0292063492063492,0.0453514739229024,0.0557377049180328,0.0309019229221981,0.0501960784313726,0.0403957131079966,0.0107474352711285,0.0798084596967279,0.0201577563540754,0.0330514988470407,-0.0429292929292929,0.053680981595092,-0.00189633375474074,0.00881969330513721,-0.0388555298947909,0.0449686490069885,0.0679052216087324,0.0377606729480089,0.0174121173914821,0.0344597049889397,0.0803489819546124,0.0418064391230231,0.0439452816478691,0.0631164303721321,-0.0239083926369432,0.0110375862065575,0.0671806055687985,-0.00225433530217767,0.10406992825549,-0.012164511842826,0.0090327427470831,0.0604965023724477,0.0564995122266718
Aug 2015,-0.0105896510228639,0.104166666666667,0.0154225786551512,0.0354302241503976,0.0434782608695652,0.043349452278453,0.049041573313418,0.0269413629160065,-0.0154664088931852,0.0436067997043608,0.0189003436426116,0.0438988095238095,-0.00791556728232201,0.0640465793304221,-0.00113996200126665,0.0039853139611512,0.151383764330224,0.0645105865559989,0.0389648960408595,0.0182616316555539,0.0277473479626758,0.0516470592916336,0.0546647489704806,0.0246465205397994,0.0757332832660966,0.0412361294486321,-0.0108295693667021,0.0618891114109053,0.0752746939396245,0.0309479025892996,0.0410768379193096,0.153052238960854,0.00113845228785614,0.0544531343556434,0.116800730538632
Sep 2015,0.0228654828508879,0.0113207547169811,-0.0157958687727826,-0.0412011173184358,-0.0257936507936508,-0.0434273951043198,-0.0408163265306122,-0.0540123456790125,-0.0368188512518409,-0.0148725212464589,-0.00758853288364247,-0.0662865288667142,-0.0425531914893617,-0.0588235294117647,-0.026629469946741,0.0060948927923985,-0.00661781755785373,-0.0379797127000483,-0.00260818218048209,-0.0334705565645343,0.0084566985911827,-0.0212615308280578,-0.0365760838251262,-0.0231045912969885,-0.0505947938315976,-0.0456637647125583,-0.0422499451823986,-0.0525444656338219,-0.0523502243044354,-0.036953063045027,-0.0443995655661482,-0.0234405936775197,0.00460769307556652,-0.0658140829924919,-0.00655619761094484
Oct 2015,0.0254458977407848,0.00186567164179108,0.0462962962962963,0.0764748725418791,0.0773930753564154,0.0472413113584966,0.0398317664522514,0.0473083197389885,-0.0224260958205913,0.070452911574407,0.0883602378929482,0.0717557251908396,0.038888888888889,0.0188953488372092,0.0575820739968733,0.00812699990680033,0.000238091903474569,0.0814103556863353,0.0611575884236975,0.0557572292373498,0.00958682360126306,0.00778159190462624,0.046726628177725,0.105373567189701,0.0217185567727247,0.155203602317997,0.0378479334859623,0.0353236779240063,0.0274683376047349,0.0563863132014684,0.0328291175865392,-0.0119998665901315,0.0037618234948773,0.0792559739149228,-0.0371643796721305
Nov 2015,0.0148423005565863,0.0474860335195531,0.0353982300884956,0.0554803788903924,0.0727788279773156,0.0423294962395684,0.0292648108493931,0.0373831775700935,0.00990615224191882,0.106111484217596,0.0515222482435598,0.118233618233618,-0.0213903743315508,-0.0271041369472181,0.024020694752402,0.00571329960000733,-0.0731234889430302,0.0233912545350392,0.0830565111533874,0.057302963730185,0.00799676231505142,0.0209819371221376,0.0373851571143797,0.0670956774227258,0.016311842658191,0.0702685688437177,-0.0289597628418726,0.0471970231064092,-0.0377893781207445,-0.00688546431337977,0.0202729187838981,-0.0382295407018373,0.00418659596337911,0.0422960807275228,0.0258175549105828
Dec 2015,0.00845521023766005,0.0968888888888888,-0.0108262108262109,-0.0224358974358975,0.0334801762114538,-0.0152389576300813,0.0557096625057791,-0.0135135135135135,0.0733092410944758,0.0133576199149972,0.000742390497401546,0.0299363057324842,0.0109289617486339,0.00439882697947214,0.0298327920125105,0.00933937982595912,0.113849345626854,0.00820972105606854,0.0395176336746303,-0.00369442168682632,0.0113550516614171,0.0347290914038427,0.0717516830232219,-0.0116011573177439,-0.0101459994292801,0.0452753793680036,-0.000992387708740106,-0.0199169118086351,0.00600306639933956,0.0210551743453298,0.0515479033727064,0.0874879923150818,0.00538661290733322,0.0478533372663366,0.0854671161475
Jan 2016,0,0.0648298217179903,0.021889400921659,0.0452459016393443,0.00852514919011083,0.0199647321740346,0.0102912196190059,0.0159817351598173,0.0625300625300627,-0.0101857399640505,0.0103857566765577,-0.000618429189857883,0.0162162162162161,0.0189781021897812,-0.0115640696180352,0.0112747717116766,0.0766966852926816,-0.00715971129823256,-0.01336578617894,0.0347505175275959,0.0124368208040553,0.0266751387520099,0.0131274968776165,-0.0206208184456804,0.0307899945167049,-0.0119453879618873,0.0117249991023733,0.0223296209796355,0.0128207833620559,-0.0079662833588543,0.00794066855803632,0.110052337521807,0.00914421400287946,-0.0106817187607434,0.0565851210746176
Feb 2016,-0.000453206435531484,-0.0136986301369862,0.0338218714768885,0.055207026348808,0.0287404902789519,0.0292196954783934,-0.0398786302557435,0.047191011235955,-0.0253508374830239,0.013317191283293,0.110132158590308,-0.093440594059406,0.0611702127659575,0.0458452722063036,-0.00945402978019394,0.00754078085506227,0.0296480112193012,0.036685811479898,0.0151920660499918,0.0172233871610343,0.00830613892751297,-0.0124335190698658,-0.0323429135749328,-0.0284002995210012,0.0401885342931279,-0.0308276157266868,0.0793296529968455,0.0283883289162439,0.0466266786738678,-0.00765144948273744,-0.0665153342161429,0.0759750529676821,0.00547600251007063,-0.0126931686840732,-0.0280088124681608
Mar 2016,0.0192700068011789,-0.0717592592592594,0.0136314067611778,0.0107015457788346,0.0361544782251437,0.0154895650558959,-0.0347629796839729,-0.00286123032904151,-0.0543427775197399,0.0221027479091995,0.0826719576719579,-0.0102389078498294,0.160401002506266,0.0205479452054795,0.00942495824385592,0.00583373555718425,-0.0641255678528028,0.109208190052368,0.00847884310119373,-0.00374199542649667,0.00797879961357095,-0.0347983876949962,-0.0503982943398936,0.0105293592114231,0.0153315255144986,-0.0335276725492009,0.115801664486808,0.0134081596448492,0.0210394068621378,0.0516430584047618,-0.0368557738551148,-0.113122883070466,0.00509024084626364,-0.0381594659541703,-0.104703224974591
Apr 2016,0.0222419928825623,-0.0216126350789693,0.0215169445938677,0.0247058823529414,0,0.0428582737131737,-0.0123947614593078,0.0380200860832138,-0.00049115913555986,-0.0286382232612507,0.0360415394013438,0.0213793103448277,0.0777537796976242,0.025503355704698,-0.0114643659141945,0.00506528590724886,-0.02823130585585,0.0338790727832712,-0.013426088041854,-0.000580667839495064,0.0108828025018566,-0.00825623205858284,-0.0397657786791504,0.0260270380916019,0.0491068123292593,-0.0135055682864361,0.0543424520734082,0.0427706887526589,0.0586678104745069,0.0232433366915652,-0.0142514001732509,0.0105031724407789,0.00596742752435886,-0.023261289908582,-0.0346365073358563
May 2016,0.0100087032201914,0.026338147833475,0.00263296471827279,0,0.0317208564631246,-0.0247455817070106,0.0146815060383614,-0.0435383552176918,0.0171990171990171,-0.00421179302045727,0.0212264150943395,0.0297096556380823,0.0380761523046091,-0.0157068062827225,-0.00490196078431371,0.00416148445927234,-0.0375216350249755,0.0268795076826591,0.0197024513412885,0.0210937286356474,0.00619031955949145,0.0128612878176109,0.0522403892573113,0.0372248663111194,-0.0479801283907065,0.0366348608276494,0.0278995813820604,-0.0348132000596161,-0.0140598078977199,-0.0136236466008205,0.0207094463772728,-0.0329872104335185,0.00628963878183164,0.0151615845712798,0.0268109792741889
Jun 2016,0.0150797070228348,-0.0016556291390728,0.00892857142857162,0.00631458094144666,0,-0.00117822616574603,-0.0534422403733955,-0.00433526011560692,0.00144927536231898,0.00725075528700914,0.0288683602771362,-0.0852459016393443,0.0347490347490349,-0.0132978723404255,0.000360446954223326,0.00714969153013967,0.0394921965991148,0.046855168859921,-0.011724363724088,-0.013702214166728,0.0096628073996512,-0.0221160583879981,-0.0429104128471658,-0.0172217650191218,-0.00186243317533508,-0.0726080197141412,0.0754752323290917,-0.00473344566676348,0.00821041577163584,-0.0085472329120968,-0.103364536278938,0.0375818307439069,0.00486998339472589,-0.0592688390123678,-0.0353447388466844
Jul 2016,0.00721561969439732,0.0356550580431176,0.0437272254034358,0.0798630918425556,0.0822444273635665,0.0509841329553546,0.0584319526627217,0.0217706821480408,0.0593342981186686,0.124775044991002,0.0432098765432098,0.0544802867383514,0.126865671641791,0.118598382749326,0.0739851068940667,0.00687745883724311,0.118224150371761,0.095650905643522,0.0617984189034149,0.0668791046191468,0.00700782937218225,0.0374494811873067,0.0700342302668222,0.0632394205142188,0.0428985438108982,0.0848671550299844,0.162847142239127,0.0481239157584257,0.097632070286527,0.0719519653892386,0.0714286299987126,0.0460887293847085,0.00651067613836398,0.0767697442107715,0.0291121711595417
Aug 2016,0.00884955752212391,-0.00960768614891927,0.0104738154613466,0.0126782884310619,0.0319602272727273,0.0117301452973315,0.00465874679711153,0.0284090909090908,0.0136612021857925,0.0474666666666668,0.0446476600322756,-0.0407885791978247,0.0513245033112582,-0.00602409638554224,0.0154327890852157,0.00724146913258661,-0.0547000873726483,0.0423898031515717,0.0143570526578529,0.0315385302119275,0.0105546828980954,-0.003738023190619,-0.0153341577884485,0.054792287996426,0.006956500947078,-0.00224491293993467,0.0512648931749882,0.00964288938574565,0.00397403654463258,-0.00328878103300823,-0.00311866461459809,-0.0453554407780143,0.0080227064817866,0.00417129116773984,-0.0130881490303428
Sep 2016,0.00981620718462817,-0.0226354082457558,0.00888450148075015,0.0156494522691704,0.0110116999311769,0.000753063426640832,-0.0159981451425922,-0.0117403314917127,-0.0283018867924529,0.00814663951120154,0.025231719876416,-0.0382707299787384,0.0173228346456693,-0.0218181818181817,0.00110132158590326,0.00489638288334882,-0.0287249107513843,0.0197623095403427,0.00491005517134191,-0.00870546203782363,0.00768202488752601,-0.0149956642879852,-0.0414816876788429,-0.0165514244750571,-0.00344828476224646,-0.0239803686923482,0.00727533441030981,0.00632611089584589,-0.0113033082397773,-0.0291515061776735,-0.0299944571287312,-0.0322128230428951,0.00254633672974269,-0.0223109920191314,-0.0397089133722497
Oct 2016,0.0277145811789037,-0.00413564929693966,0.0136986301369861,0.00102722136620437,-0.0136147038801906,0.00795676931429368,-0.0131950989632421,0.0104821802935011,0.000924641701340656,-0.00757575757575768,-0.0030135610246107,-0.0338983050847458,0.00309597523219818,0.0433705080545228,-0.00759075907590767,0.00693705749808426,-0.0715635817585766,0.033428560247329,-0.00026742059944096,-0.00600190541542356,0.00709225328112528,-0.00250216905885914,-0.0111721672917838,-0.00906456930535537,0.0341577247522034,-0.0101207486319769,0.0166516477123662,0.00882713637993748,0.0669571246922702,0.0403052840820259,-0.00346892451468317,-0.0280005989783,0.00301996662549708,-0.00634947269689079,0.0052967181229413
Nov 2016,0.00241497283155567,0.0323920265780731,0.0308880308880308,0.051821446895844,0.0400276052449966,0.0564451882174335,0.0286532951289398,0.0497925311203318,0.0106235565819861,0.0122137404580154,0.0816120906801006,0.0373760488176964,0.152777777777778,0.0617577197149644,0.00665114732291339,0.00592942619738634,0.020203207500153,0.0846890242055198,0.0341519774275314,0.00473528697950187,0.00473619467459296,0.0140767315500929,0.0445547149647756,0.00821310120423946,0.0642317866099795,-0.0142524179758211,0.191639327340374,0.0574127370673749,0.0549796535616005,0.021051068992888,-0.0272174000751317,-0.0709366912991577,0.00527443343459666,0.00227705607555051,0.00569917155538757
Dec 2016,0.0160610319213008,-0.0603378921962993,0.0355805243445693,0.0541463414634147,0.0570670205706703,0.0614422203620133,0.00278551532033444,0.0882740447957839,-0.0621572212065813,0.0221216691804926,0.0517000465766184,-0.00808823529411762,0.0388219544846051,-0.00782997762863535,-0.0448188525492788,0.00792705304463204,-0.120192086125372,0.0374045161920986,0.00916990898651093,0.00252442178701773,0.0109831477401299,-0.00392552402759172,-0.0291349635586209,0.0346123512451186,0.0616079593616583,-0.0196097988367501,0.0182398523637801,0.0696579686131666,0.0175958346062044,-0.0216467693254128,0.00910723018554904,-0.0647400006705333,0.00441658596599259,-0.0302116679843264,-0.0464412902715141
Jan 2017,0.0130409010077062,-0.00085616438356162,-0.00135623869801094,-0.010643220731143,0.0552416823603263,-0.0187865694683059,0.0159722222222223,-0.0187651331719128,0.0107212475633527,-0.013772749631087,0.0411868910540303,0.0474425500370645,0.0695876288659796,0.0473506200676437,0.0370071477980172,0.00776387947501389,NA,0.0484469123338382,NA,-0.0092105957610531,0.00929374511115921,-0.0173020810155269,-0.0128833643231205,0.0151223832876062,-0.0250843348816341,0.0418283299986635,0.0742064761679313,-0.0363141327170952,0.0383571766716315,0.0104838036195003,-0.0040978765475248,0.0160286469434734,0.00489567914072153,0.00488411163015501,-0.0325379243795135
